"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","moistureSampleID","horizon","ovenStartDate","ovenEndDate","boatMass","freshMassBoatMass","dryMassBoatMass","soilMoisture","dryMassFraction","smRemarks","smMeasuredBy","dataQF"
"bdc96f01-56eb-4833-8cfd-a53a86035a4d","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015",NA,"2018-07-09T22:04Z","NEON.DOC.014048vK","DEJU_015-M-15.5-2.5-20180709","A00000029168","DEJU_015-M-15.5-2.5-20180709-SM","M","2018-07-10T16:10Z","2018-07-13T20:13Z",2.28,12.58,10.73,0.219,0.82,NA,"anovella@battelleecology.org",NA
"939c3624-3495-4047-98a4-1de8114653b4","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015",NA,"2018-07-09T21:37Z","NEON.DOC.014048vK","DEJU_015-O-37-30-20180709","A00000029435","DEJU_015-O-37-30-20180709-SM","O","2018-07-10T16:00Z","2018-07-13T20:13Z",2.3,7.17,5.8,0.391,0.719,NA,"anovella@battelleecology.org",NA
"e8b1fcee-58ff-40ed-8b95-50d947485af9","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015",NA,"2018-07-09T21:40Z","NEON.DOC.014048vK","DEJU_015-M-37-30-20180709","A00000029436","DEJU_015-M-37-30-20180709-SM","M","2018-07-10T16:10Z","2018-07-13T20:13Z",2.28,12.34,10.07,0.291,0.774,NA,"anovella@battelleecology.org",NA
"bb89cfde-7016-4b61-95b5-7324d3f68793","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T20:12Z","NEON.DOC.014048vK","DEJU_048-O-36.5-25.5-20180711","A00000029411","DEJU_048-O-36.5-25.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.17,7.08,5.04,0.711,0.585,NA,"anovella@battelleecology.org",NA
"cd1f461b-4c3e-484f-b1bb-7baac6425272","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T18:48Z","NEON.DOC.014048vK","DEJU_047-O-2.5-32.5-20180711","A00000029421","DEJU_047-O-2.5-32.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.27,7.43,4.61,1.205,0.453,NA,"anovella@battelleecology.org",NA
"cbe9381e-daf8-4a8c-a534-ea537fdac6f6","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T18:48Z","NEON.DOC.014048vK","DEJU_047-M-2.5-32.5-20180711","A00000029422","DEJU_047-M-2.5-32.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.18,12.39,9.44,0.406,0.711,NA,"kring@battelleecology.org",NA
"08280b61-2ba2-4380-b39c-40e3f7e7d265","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T20:11Z","NEON.DOC.014048vK","DEJU_048-M-36.5-25.5-20180711","A00000029410","DEJU_048-M-36.5-25.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.22,12.14,8.83,0.501,0.666,NA,"kring@battelleecology.org",NA
"c3042225-627d-4cdd-b8f0-e2db8ce3ee8f","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T19:11Z","NEON.DOC.014048vK","DEJU_047-O-32-18.5-20180711","A00000029403","DEJU_047-O-32-18.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.29,7.03,3.81,2.118,0.321,NA,"anovella@battelleecology.org",NA
"d0af6d5b-6343-43a3-88b1-085a52ea1833","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T19:10Z","NEON.DOC.014048vK","DEJU_047-M-32-18.5-20180711","A00000029420","DEJU_047-M-32-18.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.19,12.27,8.37,0.631,0.613,NA,"kring@battelleecology.org",NA
"9c4dda92-76c0-4ef9-876f-d05edc807733","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T19:46Z","NEON.DOC.014048vK","DEJU_048-O-20.5-7.5-20180711","A00000029409","DEJU_048-O-20.5-7.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.28,7.12,4.44,1.241,0.446,NA,"anovella@battelleecology.org",NA
"8781ee12-26cf-4907-870f-ce0b786cdcd0","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T18:58Z","NEON.DOC.014048vK","DEJU_047-O-39-21.5-20180711","A00000029405","DEJU_047-O-39-21.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.25,7.46,3.84,2.277,0.305,NA,"anovella@battelleecology.org",NA
"15b67b42-5182-44e8-8943-f9beb0c4b050","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T19:47Z","NEON.DOC.014048vK","DEJU_048-M-20.5-7.5-20180711","A00000029408","DEJU_048-M-20.5-7.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.28,12.22,8.98,0.484,0.674,NA,"kring@battelleecology.org",NA
"bdbd72a6-9ca7-48fc-a6a0-7a0814435086","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047",NA,"2018-07-11T19:00Z","NEON.DOC.014048vK","DEJU_047-M-39-21.5-20180711","A00000029404","DEJU_047-M-39-21.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.21,12.24,11.19,0.117,0.895,NA,"kring@battelleecology.org",NA
"21be127d-691d-4339-bf4b-9833a7eaee69","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T19:57Z","NEON.DOC.014048vK","DEJU_048-O-16.5-8-20180711","A00000029407","DEJU_048-O-16.5-8-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.29,7.3,6.05,0.332,0.75,NA,"anovella@battelleecology.org",NA
"b96ae7fc-5f4d-4c00-adb5-d35fa9eccc5c","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048",NA,"2018-07-11T19:57Z","NEON.DOC.014048vK","DEJU_048-M-16.5-8-20180711","A00000029406","DEJU_048-M-16.5-8-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.12,12.17,9.32,0.396,0.716,NA,"kring@battelleecology.org",NA
"36c31c42-144e-46b0-8525-0503379f65f1","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:39Z","NEON.DOC.014048vK","DEJU_045-O-33.5-0-20180711","A00000029433","DEJU_045-O-33.5-0-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.13,7.1,5.01,0.726,0.579,NA,"anovella@battelleecology.org",NA
"55e707f8-f97a-4dd1-9704-e5cea99a8f13","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:24Z","NEON.DOC.014048vK","DEJU_045-M-33.5-0-20180711","A00000029434","DEJU_045-M-33.5-0-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.2,12.41,10.27,0.265,0.79,NA,"kring@battelleecology.org",NA
"eed91013-7687-42cc-9694-d3b185e32e09","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:19Z","NEON.DOC.014048vK","DEJU_045-O-37.5-28-20180711","A00000029431","DEJU_045-O-37.5-28-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.22,7.35,6,0.357,0.737,NA,"anovella@battelleecology.org",NA
"d9b98096-cb1d-4586-abc1-ac21da281fbf","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:12Z","NEON.DOC.014048vK","DEJU_045-M-37.5-28-20180711","A00000029432","DEJU_045-M-37.5-28-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.22,12.37,9.97,0.31,0.764,NA,"kring@battelleecology.org",NA
"06c49472-3f30-4e4b-8959-5e721601a5c9","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:07Z","NEON.DOC.014048vK","DEJU_045-O-7.5-30-20180711","A00000029429","DEJU_045-O-7.5-30-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.18,7.16,6.2,0.239,0.807,NA,"anovella@battelleecology.org",NA
"0953108b-e426-48f9-a3d1-d1f7535c59b9","DEJU_045.basePlot.bgc","D19","DEJU","DEJU_045",NA,"2018-07-11T19:02Z","NEON.DOC.014048vK","DEJU_045-M-7.5-30-20180711","A00000029430","DEJU_045-M-7.5-30-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.32,12.31,9.84,0.328,0.753,NA,"kring@battelleecology.org",NA
"d9582fed-d768-4b9a-8c0a-c7432931acf3","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:13Z","NEON.DOC.014048vK","DEJU_046-O-32.5-5-20180711","A00000029423","DEJU_046-O-32.5-5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.3,7.38,5.5,0.588,0.63,NA,"anovella@battelleecology.org",NA
"89e8fe69-33aa-410a-9933-8334ad39ad23","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:16Z","NEON.DOC.014048vK","DEJU_046-M-32.5-5-20180711","A00000029424","DEJU_046-M-32.5-5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.23,12.31,9.52,0.383,0.723,NA,"kring@battelleecology.org",NA
"e31a9329-21d7-462d-81ef-e443898b143b","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:26Z","NEON.DOC.014048vK","DEJU_046-O-15-0-20180711","A00000029427","DEJU_046-O-15-0-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.28,7.17,4.77,0.964,0.509,NA,"anovella@battelleecology.org",NA
"5d9a36b3-9411-4541-afad-520a1cc97366","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:25Z","NEON.DOC.014048vK","DEJU_046-M-15-0-20180711","A00000029428","DEJU_046-M-15-0-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.21,12.25,9.76,0.33,0.752,NA,"kring@battelleecology.org",NA
"7032c6c4-4f01-4c3d-999c-0e281b84079a","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:42Z","NEON.DOC.014048vK","DEJU_046-O-2.5-20.5-20180711","A00000029425","DEJU_046-O-2.5-20.5-20180711-SM","O","2018-07-12T16:00Z","2018-07-16T15:38Z",2.15,7.37,4.51,1.212,0.452,NA,"anovella@battelleecology.org",NA
"c83d4064-db92-411c-bd51-f547963750cc","DEJU_046.basePlot.bgc","D19","DEJU","DEJU_046",NA,"2018-07-11T20:36Z","NEON.DOC.014048vK","DEJU_046-M-2.5-20.5-20180711","A00000029426","DEJU_046-M-2.5-20.5-20180711-SM","M","2018-07-12T16:15Z","2018-07-16T15:38Z",2.22,12.42,10.03,0.306,0.766,NA,"kring@battelleecology.org",NA
"59944746-6088-4a9b-9e51-d32f11214285","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-08T20:25Z","NEON.DOC.014048vK","PUUM_031-M-21.5-6.5-20181108","A00000031873","PUUM_031-M-21.5-6.5-20181108-SM","M","2018-11-09T22:58Z","2018-11-15T21:24Z",1.02,11.28,4.08,2.353,0.298,NA,"suehana@battelleecology.org",NA
"e294651d-66e5-4831-bec2-ef01a5c49926","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-26T20:13Z","NEON.DOC.014048vK","PUUM_031-M-21.5-6.5-20181126","A00000031814","PUUM_031-M-21.5-6.5-20181126-SM","M","2018-11-27T21:00Z","2018-12-03T20:35Z",1.03,11.37,4.47,2.006,0.333,NA,"hamnett@battelleecology.org",NA
"6571f167-c782-4e80-b0f0-adb1ae8d2589","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-08T21:43Z","NEON.DOC.014048vK","PUUM_036-O-38-2-20181108","A00000031884","PUUM_036-O-38-2-20181108-SM","O","2018-11-09T23:33Z","2018-11-15T21:27Z",1.06,6.3,1.89,5.313,0.158,NA,"hfranz@battelleecology.org",NA
"1d2c1c5c-7791-438f-ac4b-f2b26b2c7864","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-26T19:40Z","NEON.DOC.014048vK","PUUM_036-O-38-2-20181126","A00000031812","PUUM_036-O-38-2-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.03,6.22,3.1,1.507,0.399,NA,"hfranz@battelleecology.org",NA
"fe2a6997-eb33-412b-9319-e7232238d42e","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-08T21:49Z","NEON.DOC.014048vK","PUUM_031-M-7.5-35-20181108","A00000031875","PUUM_031-M-7.5-35-20181108-SM","M","2018-11-09T23:23Z","2018-11-15T21:25Z",1.05,11.56,2.68,5.448,0.155,NA,"hfranz@battelleecology.org",NA
"655d5028-cb0b-41cf-992a-9340258bed02","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-26T20:13Z","NEON.DOC.014048vK","PUUM_031-M-7.5-35-20181126","A00000031816","PUUM_031-M-7.5-35-20181126-SM","M","2018-11-27T21:00Z","2018-12-03T20:35Z",1.03,11.01,2.55,5.566,0.152,NA,"suehana@battelleecology.org",NA
"2c42ab56-a217-4a9a-bca0-edeb29bc629a","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-08T22:09Z","NEON.DOC.014048vK","PUUM_036-O-19.5-8.5-20181108","A00000031882","PUUM_036-O-19.5-8.5-20181108-SM","O","2018-11-09T23:27Z","2018-11-15T21:26Z",1.01,6.41,1.99,4.51,0.181,NA,"hfranz@battelleecology.org",NA
"cb2eb880-d794-4331-a834-89893c32924c","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-26T19:40Z","NEON.DOC.014048vK","PUUM_036-O-19.5-8.5-20181126","A00000031832","PUUM_036-O-19.5-8.5-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.04,6.3,2.01,4.423,0.184,NA,"hfranz@battelleecology.org",NA
"5a94cca2-ef36-4770-8c8e-d2894c01a811","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-08T22:57Z","NEON.DOC.014048vK","PUUM_036-O-38.5-31-20181108","A00000031883","PUUM_036-O-38.5-31-20181108-SM","O","2018-11-09T23:30Z","2018-11-15T21:26Z",1.03,6.55,2.36,3.15,0.241,NA,"hfranz@battelleecology.org",NA
"f1f83cf7-cb98-411c-8f4d-4622f52a433d","PUUM_036.basePlot.bgc","D20","PUUM","PUUM_036",NA,"2018-11-26T19:40Z","NEON.DOC.014048vK","PUUM_036-O-38.5-31-20181126","A00000031839","PUUM_036-O-38.5-31-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1,6.11,2.29,2.961,0.252,NA,"hamnett@battelleecology.org",NA
"aad1c9c2-0dde-42c5-904b-40fc6b0354b0","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-08T23:16Z","NEON.DOC.014048vK","PUUM_031-M-35-26-20181108","A00000031874","PUUM_031-M-35-26-20181108-SM","M","2018-11-09T23:06Z","2018-11-15T21:25Z",1.05,11.43,2.92,4.551,0.18,NA,"hfranz@battelleecology.org",NA
"7d84e939-0d21-4929-9dbb-9baefb6865a2","PUUM_031.basePlot.bgc","D20","PUUM","PUUM_031",NA,"2018-11-26T20:13Z","NEON.DOC.014048vK","PUUM_031-M-35-26-20181126","A00000031815","PUUM_031-M-35-26-20181126-SM","M","2018-11-27T21:00Z","2018-12-03T20:35Z",1.03,11.33,2.52,5.913,0.145,NA,"suehana@battelleecology.org",NA
"23d82fdc-079f-4a90-b0d3-e105f7f3f06c","PUUM_034.basePlot.bgc","D20","PUUM","PUUM_034",NA,"2018-11-10T12:24Z","NEON.DOC.014048vK","PUUM_034-O-4-27-20181110","A00000031827","PUUM_034-O-4-27-20181110-SM","O","2018-11-11T20:45Z","2018-11-15T21:31Z",1.05,6.08,1.96,4.527,0.181,NA,"aspink@battelleecology.org",NA
"73a9c8d1-a2e3-456b-bc1b-866e3344b76e","PUUM_034.basePlot.bgc","D20","PUUM","PUUM_034",NA,"2018-11-26T22:22Z","NEON.DOC.014048vK","PUUM_034-O-4-27-20181126","A00000031835","PUUM_034-O-4-27-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.08,5.68,1.81,5.301,0.159,NA,"suehana@battelleecology.org",NA
"4c645b9c-4253-4976-821b-2ac81379731f","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-10T19:29Z","NEON.DOC.014048vK","PUUM_014-O-11.5-4.5-20181110","A00000031869","PUUM_014-O-11.5-4.5-20181110-SM","O","2018-11-11T19:25Z","2018-11-15T21:28Z",1.03,6.11,1.99,4.292,0.189,NA,"suehana@battelleecology.org",NA
"e29b03a3-d130-466b-8421-1acca7b8cf79","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-28T19:50Z","NEON.DOC.014048vK","PUUM_014-O-11.5-4.5-20181128","A00000031821","PUUM_014-O-11.5-4.5-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1.04,6.23,2.03,4.242,0.191,NA,"preer@battelleecology.org",NA
"77f23672-3980-4c30-ad36-8605e7d516f0","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-10T20:00Z","NEON.DOC.014048vK","PUUM_014-O-31-7-20181110","A00000031867","PUUM_014-O-31-7-20181110-SM","O","2018-11-11T19:22Z","2018-11-15T21:28Z",1.05,6.07,2.2,3.365,0.229,NA,"suehana@battelleecology.org",NA
"c835b9ab-6069-4602-a85f-86c730ce2672","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-28T19:50Z","NEON.DOC.014048vK","PUUM_014-O-31-7-20181128","A00000031820","PUUM_014-O-31-7-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1.06,6.23,2.23,3.419,0.226,NA,"preer@battelleecology.org",NA
"7ae6cef8-1d4c-464b-86a4-9dc655d3d847","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-10T20:16Z","NEON.DOC.014048vK","PUUM_032-O-4.5-38-20181110","A00000031876","PUUM_032-O-4.5-38-20181110-SM","O","2018-11-11T20:25Z","2018-11-15T21:30Z",1.04,6.07,2,4.24,0.191,NA,"aspink@battelleecology.org",NA
"f460868b-cc3d-4b67-8873-5cb216aca56e","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-26T20:50Z","NEON.DOC.014048vK","PUUM_032-O-4.5-38-20181126","A00000031837","PUUM_032-O-4.5-38-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.01,6.14,2.04,3.981,0.201,NA,"suehana@battelleecology.org",NA
"62b6fe25-5132-446f-b685-7eb45e449fbd","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-10T20:51Z","NEON.DOC.014048vK","PUUM_014-O-36.5-28-20181110","A00000031868","PUUM_014-O-36.5-28-20181110-SM","O","2018-11-11T19:15Z","2018-11-15T21:28Z",1.08,6.16,2.46,2.681,0.272,NA,"suehana@battelleecology.org",NA
"40652b58-81bb-4461-bcd7-111f46042b65","PUUM_014.basePlot.bgc","D20","PUUM","PUUM_014",NA,"2018-11-28T19:50Z","NEON.DOC.014048vK","PUUM_014-O-36.5-28-20181128","A00000031822","PUUM_014-O-36.5-28-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1.05,6.13,2.39,2.791,0.264,NA,"preer@battelleecology.org",NA
"857cba98-b7fa-4200-8588-a569de862b52","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-10T21:05Z","NEON.DOC.014048vK","PUUM_032-O-29-37.5-20181110","A00000031877","PUUM_032-O-29-37.5-20181110-SM","O","2018-11-11T20:31Z","2018-11-15T21:31Z",1.06,6.1,2.2,3.421,0.226,NA,"aspink@battelleecology.org",NA
"40581206-faa7-48f5-85b8-a09e7228be65","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-26T20:50Z","NEON.DOC.014048vK","PUUM_032-O-29-37.5-20181126","A00000031836","PUUM_032-O-29-37.5-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.04,5.83,2.03,3.838,0.207,NA,"hamnett@battelleecology.org",NA
"afd50370-ae93-4adc-b924-3a81e1edc48c","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-10T22:01Z","NEON.DOC.014048vK","PUUM_032-O-7.5-8.5-20181110","A00000031878","PUUM_032-O-7.5-8.5-20181110-SM","O","2018-11-11T20:35Z","2018-11-15T21:31Z",1.03,6.01,2.13,3.527,0.221,NA,"aspink@battelleecology.org",NA
"773d4012-6029-4c27-a8a2-8a1f991e1fdf","PUUM_032.basePlot.bgc","D20","PUUM","PUUM_032",NA,"2018-11-26T20:51Z","NEON.DOC.014048vK","PUUM_032-O-7.5-8.5-20181126","A00000031838","PUUM_032-O-7.5-8.5-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1,6.04,2.09,3.624,0.216,NA,"hfranz@battelleecology.org",NA
"5137e662-48b0-4767-97bf-58aec633bfc4","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-10T22:55Z","NEON.DOC.014048vK","PUUM_006-O-8-22.5-20181110","A00000031860","PUUM_006-O-8-22.5-20181110-SM","O","2018-11-11T19:53Z","2018-11-15T21:29Z",1.04,6.18,1.9,4.977,0.167,NA,"suehana@battelleecology.org",NA
"f4271b34-3f5c-40d8-b6da-7e728145263d","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-O-8-22.5-20181128","A00000031844","PUUM_006-O-8-22.5-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1.03,6.1,1.94,4.571,0.179,NA,"preer@battelleecology.org",NA
"78566695-2ac0-4ed3-a69c-ea07eca7ee50","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-10T23:12Z","NEON.DOC.014048vK","PUUM_006-M-8-22.5-20181110","A00000031831","PUUM_006-M-8-22.5-20181110-SM","M","2018-11-11T19:46Z","2018-11-15T21:28Z",1.02,10.12,2.68,4.482,0.182,NA,"suehana@battelleecology.org",NA
"0d138721-8323-49e1-9031-6381a131e22e","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-M-8-22.5-20181128","A00000031809","PUUM_006-M-8-22.5-20181128-SM","M","2018-11-30T00:00Z","2018-12-03T20:35Z",1.05,11.16,2.77,4.878,0.17,NA,"preer@battelleecology.org",NA
"ffaed7ce-b24d-47c2-bcfd-656193b95292","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-10T23:49Z","NEON.DOC.014048vK","PUUM_006-O-13.5-7.5-20181110","A00000031859","PUUM_006-O-13.5-7.5-20181110-SM","O","2018-11-11T20:11Z","2018-11-15T21:30Z",1.05,6.04,1.87,5.085,0.164,NA,"suehana@battelleecology.org",NA
"08a1cb0b-b9ae-424c-b7bd-3661dc4a01e9","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-O-13.5-7.5-20181128","A00000031842","PUUM_006-O-13.5-7.5-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1.03,6.16,2.01,4.235,0.191,NA,"preer@battelleecology.org",NA
"cce779a2-df44-48f4-9c63-813ec5ab5b2a","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-11T00:04Z","NEON.DOC.014048vK","PUUM_006-M-13.5-7.5-20181110","A00000031853","PUUM_006-M-13.5-7.5-20181110-SM","M","2018-11-11T20:19Z","2018-11-15T21:30Z",1.07,11,2.88,4.486,0.182,NA,"aspink@battelleecology.org",NA
"7fa61bb6-b64c-4604-a117-8b8de7bd9c35","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-M-13.5-7.5-20181128","A00000031811","PUUM_006-M-13.5-7.5-20181128-SM","M","2018-11-30T00:00Z","2018-12-03T20:35Z",1.04,11.13,2.74,4.935,0.168,NA,"preer@battelleecology.org",NA
"1ae27ab5-5b2d-4cdf-903c-99546baa2149","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-11T01:01Z","NEON.DOC.014048vK","PUUM_006-O-34-35.5-20181110","A00000031858","PUUM_006-O-34-35.5-20181110-SM","O","2018-11-11T20:04Z","2018-11-15T21:29Z",1.06,6.14,1.96,4.644,0.177,NA,"suehana@battelleecology.org",NA
"4026ba42-feac-48d2-9e06-1d076caebd3a","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-O-34-35.5-20181128","A00000031843","PUUM_006-O-34-35.5-20181128-SM","O","2018-11-30T00:00Z","2018-12-03T20:35Z",1,6.37,2.04,4.163,0.194,NA,"hfranz@battelleecology.org",NA
"7fefc273-92e7-411f-9a58-44b959da8458","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-11T01:09Z","NEON.DOC.014048vK","PUUM_006-M-34-35.5-20181110","A00000031813","PUUM_006-M-34-35.5-20181110-SM","M","2018-11-11T19:58Z","2018-11-15T21:29Z",0.99,11.07,2.94,4.169,0.193,NA,"suehana@battelleecology.org",NA
"d28967e3-0853-4e59-9e9c-bf992b29c4e4","PUUM_006.basePlot.bgc","D20","PUUM","PUUM_006",NA,"2018-11-28T20:30Z","NEON.DOC.014048vK","PUUM_006-M-34-35.5-20181128","A00000031810","PUUM_006-M-34-35.5-20181128-SM","M","2018-11-30T00:00Z","2018-12-03T20:35Z",1.01,11.1,3.26,3.484,0.223,NA,"hfranz@battelleecology.org",NA
"b1008ccd-e1b8-4e14-9ee5-146c00c148d6","PUUM_034.basePlot.bgc","D20","PUUM","PUUM_034",NA,"2018-11-12T19:12Z","NEON.DOC.014048vK","PUUM_034-O-21-0.5-20181112","A00000031879","PUUM_034-O-21-0.5-20181112-SM","O","2018-11-13T20:45Z","2018-11-15T21:33Z",1.04,6.08,1.72,6.412,0.135,NA,"hfranz@battelleecology.org",NA
"205663cb-ca33-423e-b9d9-6da8493aab38","PUUM_034.basePlot.bgc","D20","PUUM","PUUM_034",NA,"2018-11-26T22:20Z","NEON.DOC.014048vK","PUUM_034-O-21-0.5-20181126","A00000031833","PUUM_034-O-21-0.5-20181126-SM","O","2018-11-27T21:00Z","2018-12-03T20:35Z",1.02,6,1.9,4.659,0.177,NA,"hamnett@battelleecology.org",NA
"16a26298-02b3-4da3-bfb1-331be61622ab","PUUM_034.basePlot.bgc","D20","PUUM","PUUM_034",NA,"2018-11-12T19:45Z","NEON.DOC.014048vK","PUUM_034-O-2-7.5-20181112","A00000031881","PUUM_034-O-2-7.5-20181112-SM","O","2018-11-13T20:45Z","2018-11-15T21:33Z",1.05,6.12,1.71,6.682,0.13,NA,"hfranz@battelleecology.org",NA
