"uid","domainID","siteID","plotID","namedLocation","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","collectDate","referenceCorner","sampleDistance","sampleBearing","pitID","testProtocolVersion","soilSamplingMethod","sampleRelativeLocation","pitDepth","recordedByA","soilProfileDescriberA","soilProfileDescriberInst","nrcsDescriptionID","soilSeries","soilFamily","soilSubgroup","soilGreatGroup","soilSuborder","soilOrder","remarks","dataQF"
"b67ce509-820f-462c-b00a-10484f1ad076","D18","TOOL","TOOL_023","TOOL_023.basePlot.all","distributed","dwarfScrub","WGS84",68.615252,-149.33037,20.1,884.6,0.1,"2018-08-14","SW40",1,51,"1115552","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",105,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185123","TC_ Haplogelept","Loamy-skeletal, superactive Typic Haplogelepts","typic haplogelepts","haplogelepts","gelepts","inceptisols",NA,NA
"46687af7-c30a-433c-b12e-20665deef9c5","D18","TOOL","TOOL_009","TOOL_009.basePlot.all","distributed","dwarfScrub","WGS84",68.627437,-149.324279,20.1,857.4,0.1,"2018-08-14","SW40",0.3,48,"1115543","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018AK185109","TS_Historthel","Coarse-loamy, mixed, superactive, acid Typic Historthels","typic historthels","historthels","orthels","gelisols",NA,NA
"4b5e0512-bf42-4a99-ba25-3348370e5dc2","D18","TOOL","TOOL_019","TOOL_019.basePlot.all","distributed","dwarfScrub","WGS84",68.631468,-149.363066,20.1,813.6,0.1,"2018-08-14","SW40",0.8,30,"1115549","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","HTrR6uH6LRYmV91kZTJXUw==","Natural Resource Conservation Service","S2018AK185119","TS_ Historthel","Coarse-silty, mixed, superactive, acid Typic Historthels","typic historthels","historthels","orthels","gelisols",NA,NA
"60e4d43f-24d2-42d8-a542-00de0c7495bd","D18","TOOL","TOOL_013","TOOL_013.basePlot.all","distributed","dwarfScrub","WGS84",68.61519,-149.334813,20.1,864.9,0.1,"2018-08-14","SW40",1.1,14,"1115546","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",140,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185113","TS_Gelaquept","Loamy-skeletal, mixed, superactive, nonacid Histic Gelaquepts","histic gelaquepts","gelaquepts","aquepts","inceptisols",NA,NA
"6213235e-490b-4188-b7ad-9be935a88af5","D18","TOOL","TOOL_071","TOOL_071.basePlot.all","distributed","dwarfScrub","WGS84",68.600005,-149.510163,20.1,883.3,0.1,"2018-08-15","SW40",0.8,12,"1115558","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",105,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185171","SS_Aquorthel","Coarse-silty, mixed, superactive, acid Typic Aquorthels","typic aquorthels","aquorthels","orthels","gelisols",NA,NA
"b9ca9409-5c7b-47a0-a1c2-d955ed9e45b1","D18","TOOL","TOOL_002","TOOL_002.basePlot.all","distributed","dwarfScrub","WGS84",68.627943,-149.34723,20.1,841.7,0.1,"2018-08-15","SW40",0.5,72,"1115541","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","tQLNV4OeSaF2Ht0F2jxmmg==","Natural Resource Conservation Service","S2018AK185102","TS_ Historthel","Coarse-silty, mixed, superactive Typic Historthels","typic historthels","historthels","orthels","gelisols",NA,NA
"46673942-83c4-4cbb-9d70-f3a168931eef","D18","TOOL","TOOL_036","TOOL_036.basePlot.all","distributed","dwarfScrub","WGS84",68.564291,-149.522354,20.1,831.7,0.1,"2018-08-15","SW40",0.4,54,"1115557","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018Ak185136","TD_Aquorthels","Loamy-skeletal, mixed, superactive, acid Typic Aquorthels","typic aquorthels","aquorthels","orthels","gelisols",NA,NA
"84ca38cc-fc1a-4358-88a0-add5ce4b0a09","D18","TOOL","TOOL_020","TOOL_020.basePlot.all","distributed","sedgeHerbaceous","WGS84",68.63578,-149.652988,20.1,720.4,0.1,"2018-08-15","SW40",0.9,85,"1115550","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",105,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185120","TP_ Gelaquept","Loamy-skeletal, mixed, superactive, acid Typic Cryaquepts","typic cryaquepts","cryaquepts","aquepts","inceptisols",NA,NA
"04b29108-cff9-4ef6-beef-c99c48522235","D18","TOOL","TOOL_028","TOOL_028.basePlot.all","distributed","shrubScrub","WGS84",68.563891,-149.495097,20.1,877.1,0.1,"2018-08-15","SW40",0.4,34,"1115553","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018AK185128","TD_Historthel","Loamy-skeletal, superactive, acid Typic Historthels","typic historthels","historthels","orthels","gelisols",NA,NA
"846fed90-17f2-44ad-a538-cf6502641b50","D18","TOOL","TOOL_017","TOOL_017.basePlot.all","distributed","dwarfScrub","WGS84",68.605121,-149.492277,20.1,978.7,0.1,"2018-08-15","SW40",0.8,47,"1115547","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","gtBZxDsql4g=","Natural Resource Conservation Service","S2018AK185117","SS_Gelaquepts","Loamy-skeletal, mixed, superactive, acid Typic Gelaquepts","typic gelaquepts","gelaquepts","aquepts","inceptisols",NA,NA
"5a93cde0-3602-4baa-8bf4-b87a977e5712","D18","TOOL","TOOL_003","TOOL_003.basePlot.all","distributed","sedgeHerbaceous","WGS84",68.640255,-149.642462,20.1,705.7,0.1,"2018-08-15","SW40",0.6,39,"1115542","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185103","SS_ Hemistel","Typic Hemistels","typic hemistels","hemistels","histels","gelisols",NA,NA
"98efc5d6-cb97-44df-8c59-758f8bf273d2","D18","TOOL","TOOL_011","TOOL_011.basePlot.all","distributed","sedgeHerbaceous","WGS84",68.625975,-149.591304,20.1,717.4,0.1,"2018-08-16","SW40",1,33,"1115545","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","HTrR6uH6LRYmV91kZTJXUw==","Natural Resource Conservation Service","S2018AK185111","OW_Sapristel","Dysic Typic Cryosaprists","typic cryosaprists","cryosaprists","saprists","gelisols",NA,NA
"8ef641cb-55d6-43eb-b098-4e804e5321fb","D18","TOOL","TOOL_035","TOOL_035.basePlot.all","distributed","dwarfScrub","WGS84",68.576514,-149.513442,20.1,854.1,0.1,"2018-08-16","SW40",0.4,12,"1115556","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018AK185135","SS_Aquiturbels","Fine-silty, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"dd610a66-6a6e-4225-9f17-905530e374e2","D18","TOOL","TOOL_008","TOOL_008.basePlot.all","distributed","dwarfScrub","WGS84",68.561237,-149.510272,20.1,851.7,0.1,"2018-08-16","SW40",0.7,49,"1115544","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018AK185108","TD_Aquorthel","Loamy-skeletal, mixed, superactive, acid Typic Aquorthels","typic aquorthels","aquorthels","orthels","gelisols",NA,NA
"ef06ab11-789f-4301-b1cd-82896e022e81","D18","TOOL","TOOL_072","TOOL_072.basePlot.all","distributed","dwarfScrub","WGS84",68.618876,-149.339608,20.1,853.4,0.1,"2018-08-16","SW40",0.5,52,"1115559","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185172","TS_Histoturbels","Superactive, acid Typic Histoturbels","typic histoturbels","histoturbels","turbels","gelisols",NA,NA
"55fc3686-b50c-49b2-9020-9026cc2f4755","D18","TOOL","TOOL_032","TOOL_032.basePlot.all","distributed","sedgeHerbaceous","WGS84",68.565846,-149.507823,20.1,861.4,0.1,"2018-08-16","SW40",0.7,30,"1115555","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",120,"Qw/J7SE3FUjWihDS7M49jA==","MOcKg3Q6KoWKaahGxoMhWQ==","Natural Resource Conservation Service","S2018AK185132","TD_Gelaquepts","Loamy-skeletal, mixed, superactive, acid Typic Gelaquepts","typic gelaquepts","gelaquepts","aquepts","inceptisols",NA,NA
"08004536-8634-4617-8218-1e1df264c3f5","D18","TOOL","TOOL_031","TOOL_031.basePlot.all","distributed","dwarfScrub","WGS84",68.60015,-149.5006,20.1,914.6,0.1,"2018-08-16","SW40",0.3,22,"1115554","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","HTrR6uH6LRYmV91kZTJXUw==","Natural Resource Conservation Service","S2018AK185131","SS_Aquiturbels","Coarse-silty, mixed, superactive, acid Glacic Aquiturbels","glacic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"f014cf9d-25e1-427e-8084-73a9d4c1154b","D18","TOOL","TOOL_018","TOOL_018.basePlot.all","distributed","dwarfScrub","WGS84",68.629992,-149.575527,20.1,756.2,0.1,"2018-08-16","SW40",1.1,40,"1115548","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",110,"qhkoMg1UJMqWk5kljX5IJw==","LdpUK19HxVw=","Natural Resource Conservation Service","S2018AK185118","TD_ Gelaquent","Loamy-skeletal, mixed, superactive, nonacid Typic Gelaquents","typic gelaquents","gelaquents","aquents","entisols",NA,NA
"ac7f9188-d4c6-469c-aa57-2efc66f7eb78","D19","BONA","BONA_018","BONA_018.basePlot.all","distributed","evergreenForest","WGS84",65.193366,-147.537397,20.1,641.9,0.1,"2018-07-16","SW40",0.7,16,"1115523","Field Book for Describing and Sampling Soils ver3","soil core","center of core",110,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090018","HisticPergelic Cryaquept","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"3dfe36c7-ec59-4f40-951f-9a566e95b474","D19","BONA","BONA_016","BONA_016.basePlot.all","distributed","evergreenForest","WGS84",65.199927,-147.507406,20.1,650.1,0.1,"2018-07-17","SW40",0.6,22,"1115522","Field Book for Describing and Sampling Soils ver3","soil core","center of core",120,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090016","HisticPergelic Cryaquept","Loamy-skeletal, mixed, superactive Aquic Haplocryepts","aquic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"f6dc78ee-2849-4ace-9c32-3c6123545d12","D19","BONA","BONA_019","BONA_019.basePlot.all","distributed","evergreenForest","WGS84",65.1984,-147.481092,20.1,676.2,0.1,"2018-07-17","SW40",0.6,34,"1115524","Field Book for Describing and Sampling Soils ver3","soil core","center of core",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090019","typic cryochrept","Coarse-loamy, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"554b67db-e585-4a82-be5b-3fedebbd9acf","D19","BONA","BONA_003","BONA_003.basePlot.all","distributed","evergreenForest","WGS84",65.201069,-147.486275,20.1,579,0.1,"2018-07-17","SW40",0.9,34,"1115516","Field Book for Describing and Sampling Soils ver3","soil core","center of core",120,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090003","Histic Pergelic Cryaquept","Coarse-loamy, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"e61dd0f1-53bf-4b39-879b-6eced0218a2b","D19","BONA","BONA_001","BONA_001.basePlot.all","distributed","deciduousForest","WGS84",65.174454,-147.478134,20.2,371.1,0.4,"2018-07-17","SW40",0.4,32,"1115514","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090001","steese","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"b445eb4d-5cd0-4214-b763-f08d1ed3f500","D19","BONA","BONA_015","BONA_015.basePlot.all","distributed","deciduousForest","WGS84",65.176793,-147.501859,20.2,483.7,0.3,"2018-07-17","SW40",0.6,7,"1115521","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",110,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090015","Steese","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"1b0c3ed8-ce09-4669-9b01-2939005e8322","D19","BONA","BONA_002","BONA_002.basePlot.all","distributed","deciduousForest","WGS84",65.163534,-147.527149,20.1,484.2,0.2,"2018-07-18","SW40",0.6,18,"1115515","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",110,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090002","Steese","Coarse-loamy, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"a5755f4e-86af-4ecf-b73b-bf3fb51c4875","D19","BONA","BONA_027","BONA_027.basePlot.all","distributed","mixedForest","WGS84",65.162994,-147.595649,20.2,464.5,0.2,"2018-07-18","SW40",0.5,27,"1115528","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",100,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090027","Steese","Loamy-skeletal, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"05fbfa84-100c-4a6f-917a-e622afa1f517","D19","BONA","BONA_013","BONA_013.basePlot.all","distributed","mixedForest","WGS84",65.17688,-147.559452,20.1,540.5,0.2,"2018-07-18","SW40",0.8,27,"1115520","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090013","Steese","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"e106e412-7f29-49d2-bcb4-eb04414fd2be","D19","BONA","BONA_023","BONA_023.basePlot.all","distributed","shrubScrub","WGS84",65.16574,-147.511226,20.1,349,0.1,"2018-07-18","SW40",0.5,53,"1115527","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090023","HisticPergelic Cryaquepts","Loamy-skeletal, mixed, superactive, acid Typic Cryorthents","typic cryorthents","cryorthents","orthents","entisols",NA,NA
"68a1c8da-9dc3-4dbc-a77e-55345bf50763","D19","BONA","BONA_022","BONA_022.basePlot.all","distributed","woodyWetlands","WGS84",65.1575,-147.47842,20.1,234.2,0.1,"2018-07-19","SW40",0.8,40,"1115526","Field Book for Describing and Sampling Soils ver3","soil core","center of core",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090022","HisticPergelic Cryaquept","Coarse-silty, mixed, superactive Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"fef654ef-c08d-46df-9e51-4e8093c46efb","D19","BONA","BONA_028","BONA_028.basePlot.all","distributed","mixedForest","WGS84",65.176958,-147.45573,20.1,258.1,0.2,"2018-07-19","SW40",0.8,42,"1115529","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",110,"Qw/J7SE3FUjWihDS7M49jA==","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090028","Fairbanks","Coarse-loamy, mixed, superactive Fluvaquentic Haplocryepts","fluvaquentic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"57394cfd-6205-423f-b2d6-4d673df99d15","D19","BONA","BONA_010","BONA_010.basePlot.all","distributed","woodyWetlands","WGS84",65.157503,-147.473951,20.1,252.8,0.1,"2018-07-19","SW40",0.9,45,"1115519","Field Book for Describing and Sampling Soils ver3","soil core","center of core",110,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090010","HisticPergelic Cryaquept","Coarse-loamy, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"cee79732-eb4f-45d1-89f8-d450daac22da","D19","BONA","BONA_007","BONA_007.basePlot.all","distributed","deciduousForest","WGS84",65.193678,-147.444473,20.1,400.9,0.1,"2018-07-19","SW40",0.7,58,"1115517","Field Book for Describing and Sampling Soils ver3","soil core","center of core",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090007","Steese","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"b4ec5988-e3b0-42cf-9c36-e30f08df06ce","D19","BONA","BONA_021","BONA_021.basePlot.all","distributed","shrubScrub","WGS84",65.151634,-147.456572,20.2,436.8,0.1,"2018-07-20","SW40",0.5,54,"1115525","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",110,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","Natural Resource Conservation Service","S2018AK090021","Steese","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"54ddef37-2644-4a0b-9015-9b2f41e0b11c","D19","BONA","BONA_008","BONA_008.basePlot.all","distributed","deciduousForest","WGS84",65.15664,-147.569321,20.2,424.2,0.2,"2018-07-20","SW40",0.4,32,"1115518","Field Book for Describing and Sampling Soils ver3","soil core","center of pit",120,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK090008","Steese","Coarse-loamy, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"ac14514d-e0fe-4473-85ad-c59cfbc40922","D19","DEJU","DEJU_027","DEJU_027.basePlot.all","distributed","evergreenForest","WGS84",63.896283,-145.77832,20.1,493.9,0.2,"2017-07-31","SW20",1.4,126,"1115446","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2017AK240027","Donnelly","Sandy or sandy-skeletal Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"30ccbeb0-d602-448f-bb73-35eb067d4deb","D19","DEJU","DEJU_011","DEJU_011.basePlot.all","distributed","shrubScrub","WGS84",63.880982,-145.723425,20.1,516.9,0.1,"2017-07-31","SW20",0.9,170,"1115438","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2017AK240011","Butchlake","Loamy-skeletal, mixed, superactive Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"efab589d-5034-46a7-8929-2c6c42df3414","D19","DEJU","DEJU_045","DEJU_045.basePlot.all","tower","shrubScrub","WGS84",63.880889,-145.742977,20.1,509.1,0.1,"2017-07-31","SW20",0.9,168,"1115447","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2017AK240045","Donnelly","Sandy or sandy-skeletal Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
"f9919794-a3ca-4d82-b60c-e0122cd81e2d","D19","DEJU","DEJU_005","DEJU_005.basePlot.all","distributed","shrubScrub","WGS84",63.896876,-145.75386,20.1,484.2,0.1,"2017-08-01","SW20",1.2,164,"1115435","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",100,"5XPlishvEOlMe4D3zIS1d3Kjt8ULTSTO","5XPlishvEOlMe4D3zIS1d3Kjt8ULTSTO","Natural Resource Conservation Service","S2017AK240005","Donnelly","Sandy or sandy-skeletal, mixed Typic Haplocryepts","typic haplocryepts","haplocryepts","cryepts","inceptisols",NA,NA
